day_id,dpt_cty_cd,arrv_cty_cd,dpt_airpt_cd,arrv_airpt_cd,carr_cd,flt_nbr,cls_cd,sub_cls_cd,flt_rte_cd,flt_seg_dpt_hh,flt_seg_dpt_mm,flt_seg_arrv_dt,flt_seg_arrv_hh,flt_seg_arrv_mm,flt_seg_seq_nbr,aircrft_typ,flt_seg_dstnc,leg_qty,cls_cpc_qty,pax_qty,fc_pax_qty,grp_pax_qty,ffp_pax_qty,net_amt,y_fr_amt
2012/9/15,DBF,ADB,DFB,AEF,CF,1152,Y,Z,DFB-AEF,17,35,2012/9/15,20,35,12,320,1625,1,0,1,0,0,0,893.45,1700
2012/6/25,GCC,ACF,FEC,BCD,ED,1725,Y,M,FEC-BCD,8,15,2012/6/25,12,20,12,320,2744,1,0,0,0,0,0,1941.72,2540
2012/9/5,BFA,DFG,FBF,BDD,FG,1106,Y,L,ABB-FBF-BDD,19,10,2012/9/5,21,10,23,319,1150,2,0,1,0,0,0,924.45,1210
2012/7/5,GCC,BBE,FEC,EGG,EG,1503,Y,T,FEC-EGG,10,55,2012/7/5,12,50,12,738,976,1,0,0,0,0,0,,1180
2012/8/5,AFA,CFC,CED,GAD,FB,1849,Y,K,CED-EGG-GAD,10,0,2012/8/5,17,5,13,320,3517,2,0,0,0,0,0,,3050
2012/6/13,GFG,GAD,ACD,CCG,EG,1848,Y,G,ACD-CCG,21,0,2012/6/13,23,40,12,320,1845,1,0,109,0,52,0,931.24,1830
2012/5/27,CBF,AEC,GEA,FAC,FB,1019,Y,H,GEA-FAC,9,5,2012/5/27,11,0,12,319,1273,1,0,64,0,0,3,1161.28,1500
2012/6/23,CDE,AEB,FFE,CGC,AF,1622,Y,X,FFE-CGC,6,50,2012/6/23,8,35,12,E90,1067,1,0,0,0,0,0,,1100
2012/9/7,AGD,ADB,GDF,AEF,CF,1759,Y,Z,GDF-AEF,11,40,2012/9/7,14,40,12,320,1652,1,0,1,0,0,0,992.15,1830
2012/10/6,DCF,DAD,GEG,DGD,AC,1396,Y,B,CCG-GEG-DGD,10,25,2012/10/6,14,45,23,738,3217,2,0,0,0,0,0,3945.89,9378.64
2012/9/13,GFG,BFB,ACD,EEA,CG,1364,Y,R,ACD-EEA,9,50,2012/9/13,10,30,12,733,288,1,0,0,0,0,0,,760
2012/5/18,AEF,GFG,AFF,ACD,BB,1668,Y,B,ECE-AFF-ACD,22,5,2012/5/19,0,5,23,319,1110,2,0,0,0,0,0,830.45,950
2012/7/20,FCE,CDE,ABA,CCE,BE,1457,Y,T,ABA-CCE,19,5,2012/7/20,20,55,12,738,942,1,0,0,0,0,0,503.69,1080
2012/5/28,ADB,CGF,AEF,BFE,ED,1724,Y,U,AEF-CCC-BFE,18,20,2012/5/28,23,10,13,320,1923,2,0,0,0,0,0,,1890
2012/9/1,ACG,BCE,CBG,CCC,ED,1999,Y,S,CBG-FBB-CCC,8,0,2012/9/1,11,30,13,738,1328,2,0,0,0,0,0,1214.03,1800
2012/9/6,AFG,GDF,FBD,BEF,AF,1580,Y,V,AEA-FBD-BEF,11,20,2012/9/6,12,55,23,E90,892,2,0,0,0,0,0,,1040
2012/8/14,DFG,EAC,BDD,ADG,AF,1701,Y,Y,BDD-ADG,14,35,2012/8/14,15,35,12,ERJ,491,1,50,16,0,0,7,1032.77,1000
2012/5/24,CAG,AFG,AEA,FBD,AF,1580,Y,I,AEA-FBD-BEF,8,55,2012/5/24,10,30,12,E90,860,2,0,0,0,0,0,,930
2012/7/18,FED,BAA,CDG,AAC,CG,1031,Y,H,CDG-AAC,8,10,2012/7/18,10,30,12,320,1218,1,0,0,0,0,0,1447.45,1985.37
2012/10/20,CFC,EBF,GAD,DBF,AF,1669,Y,H,GAD-DBF,18,45,2012/10/20,19,30,12,E90,279,1,0,0,0,0,0,795.94,1000
2012/7/4,DEF,GCC,ECE,FEC,DF,1241,Y,Q,ECE-FEC,8,0,2012/7/4,10,0,12,738,1091,1,0,0,0,0,0,725.73,1190
2012/5/12,AEC,FAC,FAC,DAE,FB,1602,Y,Z,FAC-DAE,13,55,2012/5/12,15,45,12,319,1018,1,0,3,0,0,1,699.61,1350
2012/5/11,DEF,ADB,ECE,AEF,ED,1501,Y,X,DEA-ECE-AEF,10,10,2012/5/11,12,20,23,321,1114,2,0,0,0,0,0,449.59,1160
2012/5/22,CEG,CBD,ABF,GGG,CG,1737,Y,W,ABF-DEA-GGG,8,10,2012/5/22,12,55,13,320,,2,0,5,0,0,0,885.57,2200
2012/5/5,BCE,CDE,CCC,FFE,DF,1598,Y,V,CCC-FFE,8,5,2012/5/5,9,45,12,738,944,1,0,0,0,0,0,,1050
2012/7/19,BFA,AFF,FBF,ADD,CG,1109,Y,K,FBF-ADD,7,50,2012/7/19,9,20,12,EMB,882,1,0,0,0,0,0,,810
2012/7/26,BAE,CDE,BBD,FFE,ED,1617,Y,B,BBD-FFE,12,5,2012/7/26,15,0,12,738,2042,1,0,0,0,0,0,,1940
2012/5/10,FED,AEC,CDG,FAC,CG,1633,Y,R,CDG-FAC,7,50,2012/5/10,10,30,12,320,1582,1,0,1,0,0,0,881.42,1560
2012/5/17,AFA,GAD,CED,CCG,AC,1821,Y,G,CED-CCG,20,50,2012/5/17,23,30,12,738,1742,1,0,106,0,77,0,491.27,1750
2012/6/21,DEF,CDE,ECE,FFE,CG,1127,Y,I,ECE-FFE,16,55,2012/6/21,19,20,12,321,1233,1,0,0,0,0,0,,1180
2012/10/19,ADE,BCE,CFB,CCC,CG,1143,Y,R,CFB-CCC,7,35,2012/10/19,8,50,12,320,677,1,0,0,0,0,0,386.79,650
2012/7/1,AFB,FGF,ABG,BFF,AF,1421,Y,M,FBB-ABG-BFF,14,20,2012/7/1,15,25,23,ERJ,585,2,0,4,0,0,0,504.58,730
2012/10/1,EAE,ADB,ABB,AEF,ED,1036,Y,M,ABB-AEF,8,50,2012/10/1,9,55,12,320,469,1,0,0,0,0,0,513.07,690
2012/7/11,CAG,ADB,AEA,AEF,AC,1024,Y,U,AEA-AEF,18,45,2012/7/11,21,40,12,738,1873,1,0,0,0,0,0,,1850
2012/6/16,EGF,GCC,GCD,FEC,ED,1981,Y,N,GCD-FEC,14,30,2012/6/16,15,25,12,73G,397,1,0,0,0,0,0,146.29,1070
2012/6/19,CFC,CDE,GAD,FFE,ED,1103,Y,M,GAD-FFE,14,45,2012/6/19,18,30,12,77A,2440,1,0,0,0,0,0,834,2410
2012/6/2,DFG,ACF,BDD,BCD,AF,1365,Y,Z,BDD-FDD-BCD,8,0,2012/6/2,12,20,13,ERJ,1291,2,0,0,0,0,0,,1430
2012/9/8,DCF,EAE,GEG,ABB,AC,1626,Y,E,GEG-ABB,8,10,2012/9/8,10,0,12,738,1164,1,0,0,0,0,0,,1230
2012/10/3,GCC,EAE,FEC,ABB,ED,1787,Y,V,FEC-ABB,9,5,2012/10/3,10,10,12,733,494,1,0,0,0,0,0,327.46,700
2012/8/13,GDF,DFG,BEF,BDD,AC,1337,Y,N,BEF-DFB-BDD,9,50,2012/8/13,14,20,13,738,1915,2,0,6,0,6,0,1224.86,1880
2012/9/15,DBF,ADB,DFB,AEF,CF,1152,Y,N,DFB-AEF,17,35,2012/9/15,20,35,12,320,1625,1,0,0,0,0,0,439.87,1700
2012/6/25,GCC,ACF,FEC,BCD,ED,1725,Y,T,FEC-BCD,8,15,2012/6/25,12,20,12,320,2744,1,0,1,0,0,1,2309.46,2540
2012/9/5,BFA,DFG,FBF,BDD,FG,1106,Y,Q,ABB-FBF-BDD,19,10,2012/9/5,21,10,23,319,1150,2,0,1,0,0,1,762.84,1210
2012/7/5,GCC,BBE,FEC,EGG,EG,1503,Y,Y,FEC-EGG,10,55,2012/7/5,12,50,12,738,976,1,156,21,0,0,6,1166.61,1180
2012/8/5,AFA,CFC,CED,GAD,FB,1849,Y,D,CED-EGG-GAD,10,0,2012/8/5,17,5,13,320,3517,2,0,3,0,0,0,1920.87,3050
2012/6/13,GFG,GAD,ACD,CCG,EG,1848,Y,H,ACD-CCG,21,0,2012/6/13,23,40,12,320,1845,1,0,2,0,0,0,1498.41,1830
2012/5/27,CBF,AEC,GEA,FAC,FB,1019,Y,K,GEA-FAC,9,5,2012/5/27,11,0,12,319,1273,1,0,0,0,0,0,,1500
2012/6/23,CDE,AEB,FFE,CGC,AF,1622,Y,T,FFE-CGC,6,50,2012/6/23,8,35,12,E90,1067,1,0,0,0,0,0,,1100
2012/9/7,AGD,ADB,GDF,AEF,CF,1759,Y,W,GDF-AEF,11,40,2012/9/7,14,40,12,320,1652,1,0,0,0,0,0,690.31,1830
2012/10/6,DCF,DAD,GEG,DGD,AC,1396,Y,T,CCG-GEG-DGD,10,25,2012/10/6,14,45,23,738,3217,2,0,14,0,0,1,2128.03,9378.64
2012/9/13,GFG,BFB,ACD,EEA,CG,1364,Y,V,ACD-EEA,9,50,2012/9/13,10,30,12,733,288,1,0,0,0,0,0,417.66,760
2012/5/18,AEF,GFG,AFF,ACD,BB,1668,Y,E,ECE-AFF-ACD,22,5,2012/5/19,0,5,23,319,1110,2,0,0,0,0,0,375.41,950
2012/7/20,FCE,CDE,ABA,CCE,BE,1457,Y,G,ABA-CCE,19,5,2012/7/20,20,55,12,738,942,1,0,0,0,0,0,,1080
2012/5/28,ADB,CGF,AEF,BFE,ED,1724,Y,Y,AEF-CCC-BFE,18,20,2012/5/28,23,10,13,320,1923,2,120,2,0,0,0,1889.66,1890
2012/9/1,ACG,BCE,CBG,CCC,ED,1999,Y,B,CBG-FBB-CCC,8,0,2012/9/1,11,30,13,738,1328,2,0,0,0,0,0,,1800
2012/9/6,AFG,GDF,FBD,BEF,AF,1580,Y,X,AEA-FBD-BEF,11,20,2012/9/6,12,55,23,E90,892,2,0,1,0,0,1,527.75,1040
2012/8/14,DFG,EAC,BDD,ADG,AF,1701,Y,G,BDD-ADG,14,35,2012/8/14,15,35,12,ERJ,491,1,0,0,0,0,0,,1000
2012/5/24,CAG,AFG,AEA,FBD,AF,1580,Y,H,AEA-FBD-BEF,8,55,2012/5/24,10,30,12,E90,860,2,0,4,0,0,1,799.58,930
2012/7/18,FED,BAA,CDG,AAC,CG,1031,Y,K,CDG-AAC,8,10,2012/7/18,10,30,12,320,1218,1,0,0,0,0,0,1850.89,1985.37
2012/10/20,CFC,EBF,GAD,DBF,AF,1669,Y,M,GAD-DBF,18,45,2012/10/20,19,30,12,E90,279,1,0,17,0,0,6,681.78,1000
2012/7/4,DEF,GCC,ECE,FEC,DF,1241,Y,Z,ECE-FEC,8,0,2012/7/4,10,0,12,738,1091,1,0,0,0,0,0,,1190
2012/5/12,AEC,FAC,FAC,DAE,FB,1602,Y,X,FAC-DAE,13,55,2012/5/12,15,45,12,319,1018,1,0,0,0,0,0,,1350
2012/5/11,DEF,ADB,ECE,AEF,ED,1501,Y,Y,DEA-ECE-AEF,10,10,2012/5/11,12,20,23,321,1114,2,143,4,0,0,1,1151.67,1160
2012/5/22,CEG,CBD,ABF,GGG,CG,1737,Y,M,ABF-DEA-GGG,8,10,2012/5/22,12,55,13,320,,2,0,0,0,0,0,,2200
2012/5/5,BCE,CDE,CCC,FFE,DF,1598,Y,X,CCC-FFE,8,5,2012/5/5,9,45,12,738,944,1,0,9,0,0,3,523.5,1050
2012/7/19,BFA,AFF,FBF,ADD,CG,1109,Y,E,FBF-ADD,7,50,2012/7/19,9,20,12,EMB,882,1,0,0,0,0,0,,810
2012/7/26,BAE,CDE,BBD,FFE,ED,1617,Y,V,BBD-FFE,12,5,2012/7/26,15,0,12,738,2042,1,0,0,0,0,0,,1940
2012/5/10,FED,AEC,CDG,FAC,CG,1633,Y,H,CDG-FAC,7,50,2012/5/10,10,30,12,320,1582,1,0,23,0,0,9,1135.19,1560
2012/5/17,AFA,GAD,CED,CCG,AC,1821,Y,W,CED-CCG,20,50,2012/5/17,23,30,12,738,1742,1,0,5,0,0,0,1079.41,1750
2012/6/21,DEF,CDE,ECE,FFE,CG,1127,Y,N,ECE-FFE,16,55,2012/6/21,19,20,12,321,1233,1,0,0,0,0,0,730.46,1180
2012/10/19,ADE,BCE,CFB,CCC,CG,1143,Y,K,CFB-CCC,7,35,2012/10/19,8,50,12,320,677,1,0,0,0,0,0,,650
2012/7/1,AFB,FGF,ABG,BFF,AF,1421,Y,L,FBB-ABG-BFF,14,20,2012/7/1,15,25,23,ERJ,585,2,0,3,0,0,0,556.09,730
2012/10/1,EAE,ADB,ABB,AEF,ED,1036,Y,Q,ABB-AEF,8,50,2012/10/1,9,55,12,320,469,1,0,0,0,0,0,378.93,690
2012/7/11,CAG,ADB,AEA,AEF,AC,1024,Y,H,AEA-AEF,18,45,2012/7/11,21,40,12,738,1873,1,0,0,0,0,0,1564.33,1850
2012/6/16,EGF,GCC,GCD,FEC,ED,1981,Y,S,GCD-FEC,14,30,2012/6/16,15,25,12,73G,397,1,0,0,0,0,0,707.21,1070
2012/6/19,CFC,CDE,GAD,FFE,ED,1103,Y,V,GAD-FFE,14,45,2012/6/19,18,30,12,77A,2440,1,0,63,0,0,23,1124.48,2410
2012/6/2,DFG,ACF,BDD,BCD,AF,1365,Y,U,BDD-FDD-BCD,8,0,2012/6/2,12,20,13,ERJ,1291,2,0,0,0,0,0,,1430
2012/9/8,DCF,EAE,GEG,ABB,AC,1626,Y,K,GEG-ABB,8,10,2012/9/8,10,0,12,738,1164,1,0,0,0,0,0,1004.1,1230
2012/10/3,GCC,EAE,FEC,ABB,ED,1787,Y,M,FEC-ABB,9,5,2012/10/3,10,10,12,733,494,1,0,0,0,0,0,536.36,700
2012/8/13,GDF,DFG,BEF,BDD,AC,1337,Y,T,BEF-DFB-BDD,9,50,2012/8/13,14,20,13,738,1915,2,0,0,0,0,0,638.35,1880
2012/9/15,DBF,ADB,DFB,AEF,CF,1152,Y,V,DFB-AEF,17,35,2012/9/15,20,35,12,320,1625,1,0,24,0,14,7,739.07,1700
2012/6/25,GCC,ACF,FEC,BCD,ED,1725,Y,S,FEC-BCD,8,15,2012/6/25,12,20,12,320,2744,1,0,0,0,0,0,1606.49,2540
2012/9/5,BFA,DFG,FBF,BDD,FG,1106,Y,X,ABB-FBF-BDD,19,10,2012/9/5,21,10,23,319,1150,2,0,15,0,0,1,632.57,1210
2012/7/5,GCC,BBE,FEC,EGG,EG,1503,Y,E,FEC-EGG,10,55,2012/7/5,12,50,12,738,976,1,0,0,0,0,0,,1180
2012/8/5,AFA,CFC,CED,GAD,FB,1849,Y,E,CED-EGG-GAD,10,0,2012/8/5,17,5,13,320,3517,2,0,0,0,0,0,1475.13,3050
2012/6/13,GFG,GAD,ACD,CCG,EG,1848,Y,U,ACD-CCG,21,0,2012/6/13,23,40,12,320,1845,1,0,0,0,0,0,763.04,1830
2012/5/27,CBF,AEC,GEA,FAC,FB,1019,Y,V,GEA-FAC,9,5,2012/5/27,11,0,12,319,1273,1,0,0,0,0,0,,1500
2012/6/23,CDE,AEB,FFE,CGC,AF,1622,Y,H,FFE-CGC,6,50,2012/6/23,8,35,12,E90,1067,1,0,0,0,0,0,,1100
2012/9/7,AGD,ADB,GDF,AEF,CF,1759,Y,M,GDF-AEF,11,40,2012/9/7,14,40,12,320,1652,1,0,0,0,0,0,1425.74,1830
2012/10/6,DCF,DAD,GEG,DGD,AC,1396,Y,I,CCG-GEG-DGD,10,25,2012/10/6,14,45,23,738,3217,2,0,0,0,0,0,794.59,9378.64
2012/9/13,GFG,BFB,ACD,EEA,CG,1364,Y,M,ACD-EEA,9,50,2012/9/13,10,30,12,733,288,1,0,0,0,0,0,,760
2012/5/18,AEF,GFG,AFF,ACD,BB,1668,Y,Q,ECE-AFF-ACD,22,5,2012/5/19,0,5,23,319,1110,2,0,25,0,0,1,554.61,950
2012/7/20,FCE,CDE,ABA,CCE,BE,1457,Y,E,ABA-CCE,19,5,2012/7/20,20,55,12,738,942,1,0,0,0,0,0,936.24,1080
2012/5/28,ADB,CGF,AEF,BFE,ED,1724,Y,M,AEF-CCC-BFE,18,20,2012/5/28,23,10,13,320,1923,2,0,0,0,0,0,1341.95,1890
2012/9/1,ACG,BCE,CBG,CCC,ED,1999,Y,E,CBG-FBB-CCC,8,0,2012/9/1,11,30,13,738,1328,2,0,36,0,0,4,895.46,1800
2012/9/6,AFG,GDF,FBD,BEF,AF,1580,Y,B,AEA-FBD-BEF,11,20,2012/9/6,12,55,23,E90,892,2,0,0,0,0,0,,1040
2012/8/14,DFG,EAC,BDD,ADG,AF,1701,Y,L,BDD-ADG,14,35,2012/8/14,15,35,12,ERJ,491,1,0,0,0,0,0,763.26,1000
2012/5/24,CAG,AFG,AEA,FBD,AF,1580,Y,V,AEA-FBD-BEF,8,55,2012/5/24,10,30,12,E90,860,2,0,0,0,0,0,,930
2012/7/18,FED,BAA,CDG,AAC,CG,1031,Y,B,CDG-AAC,8,10,2012/7/18,10,30,12,320,1218,1,0,0,0,0,0,1719.62,1985.37
2012/10/20,CFC,EBF,GAD,DBF,AF,1669,Y,I,GAD-DBF,18,45,2012/10/20,19,30,12,E90,279,1,0,0,0,0,0,,1000
2012/7/4,DEF,GCC,ECE,FEC,DF,1241,Y,O,ECE-FEC,8,0,2012/7/4,10,0,12,738,1091,1,0,0,0,0,0,,1190
2012/5/12,AEC,FAC,FAC,DAE,FB,1602,Y,N,FAC-DAE,13,55,2012/5/12,15,45,12,319,1018,1,0,0,0,0,0,,1350
2012/5/11,DEF,ADB,ECE,AEF,ED,1501,Y,E,DEA-ECE-AEF,10,10,2012/5/11,12,20,23,321,1114,2,0,0,0,0,0,569.21,1160
2012/5/22,CEG,CBD,ABF,GGG,CG,1737,Y,Q,ABF-DEA-GGG,8,10,2012/5/22,12,55,13,320,,2,0,0,0,0,0,,2200
2012/5/5,BCE,CDE,CCC,FFE,DF,1598,Y,B,CCC-FFE,8,5,2012/5/5,9,45,12,738,944,1,0,0,0,0,0,953.15,1050
2012/7/19,BFA,AFF,FBF,ADD,CG,1109,Y,X,FBF-ADD,7,50,2012/7/19,9,20,12,EMB,882,1,0,5,0,0,0,446.54,810
2012/7/26,BAE,CDE,BBD,FFE,ED,1617,Y,N,BBD-FFE,12,5,2012/7/26,15,0,12,738,2042,1,0,0,0,0,0,823.43,1940
2012/5/10,FED,AEC,CDG,FAC,CG,1633,Y,X,CDG-FAC,7,50,2012/5/10,10,30,12,320,1582,1,0,28,0,0,1,633.93,1560
2012/5/17,AFA,GAD,CED,CCG,AC,1821,Y,S,CED-CCG,20,50,2012/5/17,23,30,12,738,1742,1,0,0,0,0,0,,1750
2012/6/21,DEF,CDE,ECE,FFE,CG,1127,Y,T,ECE-FFE,16,55,2012/6/21,19,20,12,321,1233,1,0,0,0,0,0,543.96,1180
2012/10/19,ADE,BCE,CFB,CCC,CG,1143,Y,T,CFB-CCC,7,35,2012/10/19,8,50,12,320,677,1,0,31,0,0,8,296.82,650
2012/7/1,AFB,FGF,ABG,BFF,AF,1421,Y,X,FBB-ABG-BFF,14,20,2012/7/1,15,25,23,ERJ,585,2,0,5,0,0,0,369.48,730
2012/10/1,EAE,ADB,ABB,AEF,ED,1036,Y,L,ABB-AEF,8,50,2012/10/1,9,55,12,320,469,1,0,0,0,0,0,391.9,690
2012/7/11,CAG,ADB,AEA,AEF,AC,1024,Y,G,AEA-AEF,18,45,2012/7/11,21,40,12,738,1873,1,0,0,0,0,0,1343.4,1850
2012/6/16,EGF,GCC,GCD,FEC,ED,1981,Y,K,GCD-FEC,14,30,2012/6/16,15,25,12,73G,397,1,0,0,0,0,0,923.99,1070
2012/6/19,CFC,CDE,GAD,FFE,ED,1103,Y,Q,GAD-FFE,14,45,2012/6/19,18,30,12,77A,2440,1,0,2,0,0,0,1354.09,2410
2012/6/2,DFG,ACF,BDD,BCD,AF,1365,Y,O,BDD-FDD-BCD,8,0,2012/6/2,12,20,13,ERJ,1291,2,0,0,0,0,0,,1430
2012/9/8,DCF,EAE,GEG,ABB,AC,1626,Y,G,GEG-ABB,8,10,2012/9/8,10,0,12,738,1164,1,0,39,0,39,0,249.01,1230
2012/10/3,GCC,EAE,FEC,ABB,ED,1787,Y,Y,FEC-ABB,9,5,2012/10/3,10,10,12,733,494,1,145,56,0,0,17,684.34,700
2012/8/13,GDF,DFG,BEF,BDD,AC,1337,Y,L,BEF-DFB-BDD,9,50,2012/8/13,14,20,13,738,1915,2,0,0,0,0,0,,1880
2012/9/15,DBF,ADB,DFB,AEF,CF,1152,Y,Y,DFB-AEF,17,35,2012/9/15,20,35,12,320,1625,1,149,2,0,0,1,1645.93,1700
2012/6/25,GCC,ACF,FEC,BCD,ED,1725,Y,H,FEC-BCD,8,15,2012/6/25,12,20,12,320,2744,1,0,8,0,0,5,1984.5,2540
2012/9/5,BFA,DFG,FBF,BDD,FG,1106,Y,R,ABB-FBF-BDD,19,10,2012/9/5,21,10,23,319,1150,2,0,0,0,0,0,,1210
2012/7/5,GCC,BBE,FEC,EGG,EG,1503,Y,N,FEC-EGG,10,55,2012/7/5,12,50,12,738,976,1,0,0,0,0,0,,1180
2012/8/5,AFA,CFC,CED,GAD,FB,1849,Y,T,CED-EGG-GAD,10,0,2012/8/5,17,5,13,320,3517,2,0,0,0,0,0,2740.79,3050
2012/6/13,GFG,GAD,ACD,CCG,EG,1848,Y,X,ACD-CCG,21,0,2012/6/13,23,40,12,320,1845,1,0,0,0,0,0,,1830
2012/5/27,CBF,AEC,GEA,FAC,FB,1019,Y,P,GEA-FAC,9,5,2012/5/27,11,0,12,319,1273,1,0,0,0,0,0,,1500
2012/6/23,CDE,AEB,FFE,CGC,AF,1622,Y,R,FFE-CGC,6,50,2012/6/23,8,35,12,E90,1067,1,0,0,0,0,0,,1100
2012/9/7,AGD,ADB,GDF,AEF,CF,1759,Y,T,GDF-AEF,11,40,2012/9/7,14,40,12,320,1652,1,0,0,0,0,0,883.31,1830
2012/10/6,DCF,DAD,GEG,DGD,AC,1396,Y,Y,CCG-GEG-DGD,10,25,2012/10/6,14,45,23,738,3217,2,161,0,0,0,0,9712.51,9378.64
2012/9/13,GFG,BFB,ACD,EEA,CG,1364,Y,N,ACD-EEA,9,50,2012/9/13,10,30,12,733,288,1,0,0,0,0,0,,760
2012/5/18,AEF,GFG,AFF,ACD,BB,1668,Y,Z,ECE-AFF-ACD,22,5,2012/5/19,0,5,23,319,1110,2,0,0,0,0,0,336.82,950
2012/7/20,FCE,CDE,ABA,CCE,BE,1457,Y,U,ABA-CCE,19,5,2012/7/20,20,55,12,738,942,1,0,0,0,0,0,,1080
2012/5/28,ADB,CGF,AEF,BFE,ED,1724,Y,H,AEF-CCC-BFE,18,20,2012/5/28,23,10,13,320,1923,2,0,10,0,0,0,1497,1890
2012/9/1,ACG,BCE,CBG,CCC,ED,1999,Y,Q,CBG-FBB-CCC,8,0,2012/9/1,11,30,13,738,1328,2,0,4,0,0,0,998.95,1800
2012/9/6,AFG,GDF,FBD,BEF,AF,1580,Y,N,AEA-FBD-BEF,11,20,2012/9/6,12,55,23,E90,892,2,0,0,0,0,0,,1040
2012/8/14,DFG,EAC,BDD,ADG,AF,1701,Y,N,BDD-ADG,14,35,2012/8/14,15,35,12,ERJ,491,1,0,0,0,0,0,,1000
2012/5/24,CAG,AFG,AEA,FBD,AF,1580,Y,Y,AEA-FBD-BEF,8,55,2012/5/24,10,30,12,E90,860,2,89,0,0,0,0,,930
2012/7/18,FED,BAA,CDG,AAC,CG,1031,Y,R,CDG-AAC,8,10,2012/7/18,10,30,12,320,1218,1,0,14,0,0,4,747.14,1985.37
2012/10/20,CFC,EBF,GAD,DBF,AF,1669,Y,V,GAD-DBF,18,45,2012/10/20,19,30,12,E90,279,1,0,1,0,0,0,256.73,1000
2012/7/4,DEF,GCC,ECE,FEC,DF,1241,Y,X,ECE-FEC,8,0,2012/7/4,10,0,12,738,1091,1,0,51,0,0,10,617.42,1190
2012/5/12,AEC,FAC,FAC,DAE,FB,1602,Y,U,FAC-DAE,13,55,2012/5/12,15,45,12,319,1018,1,0,0,0,0,0,570,1350
2012/5/11,DEF,ADB,ECE,AEF,ED,1501,Y,K,DEA-ECE-AEF,10,10,2012/5/11,12,20,23,321,1114,2,0,0,0,0,0,981.78,1160
2012/5/22,CEG,CBD,ABF,GGG,CG,1737,Y,S,ABF-DEA-GGG,8,10,2012/5/22,12,55,13,320,,2,0,0,0,0,0,,2200
2012/5/5,BCE,CDE,CCC,FFE,DF,1598,Y,W,CCC-FFE,8,5,2012/5/5,9,45,12,738,944,1,0,0,0,0,0,,1050
2012/7/19,BFA,AFF,FBF,ADD,CG,1109,Y,B,FBF-ADD,7,50,2012/7/19,9,20,12,EMB,882,1,0,2,0,0,0,733.12,810
2012/7/26,BAE,CDE,BBD,FFE,ED,1617,Y,M,BBD-FFE,12,5,2012/7/26,15,0,12,738,2042,1,0,1,0,0,0,1456.82,1940
2012/5/10,FED,AEC,CDG,FAC,CG,1633,Y,Q,CDG-FAC,7,50,2012/5/10,10,30,12,320,1582,1,0,0,0,0,0,453.46,1560
2012/5/17,AFA,GAD,CED,CCG,AC,1821,Y,T,CED-CCG,20,50,2012/5/17,23,30,12,738,1742,1,0,0,0,0,0,863.29,1750
2012/6/21,DEF,CDE,ECE,FFE,CG,1127,Y,E,ECE-FFE,16,55,2012/6/21,19,20,12,321,1233,1,0,8,0,0,5,967.65,1180
2012/10/19,ADE,BCE,CFB,CCC,CG,1143,Y,H,CFB-CCC,7,35,2012/10/19,8,50,12,320,677,1,0,0,0,0,0,520.05,650
2012/7/1,AFB,FGF,ABG,BFF,AF,1421,Y,G,FBB-ABG-BFF,14,20,2012/7/1,15,25,23,ERJ,585,2,0,0,0,0,0,,730
2012/10/1,EAE,ADB,ABB,AEF,ED,1036,Y,X,ABB-AEF,8,50,2012/10/1,9,55,12,320,469,1,0,0,0,0,0,280.32,690
2012/7/11,CAG,ADB,AEA,AEF,AC,1024,Y,Z,AEA-AEF,18,45,2012/7/11,21,40,12,738,1873,1,0,0,0,0,0,,1850
2012/6/16,EGF,GCC,GCD,FEC,ED,1981,Y,L,GCD-FEC,14,30,2012/6/16,15,25,12,73G,397,1,0,0,0,0,0,661.96,1070
2012/6/19,CFC,CDE,GAD,FFE,ED,1103,Y,N,GAD-FFE,14,45,2012/6/19,18,30,12,77A,2440,1,0,0,0,0,0,785.96,2410
2012/6/2,DFG,ACF,BDD,BCD,AF,1365,Y,Y,BDD-FDD-BCD,8,0,2012/6/2,12,20,13,ERJ,1291,2,50,2,0,0,1,1467.33,1430
2012/9/8,DCF,EAE,GEG,ABB,AC,1626,Y,U,GEG-ABB,8,10,2012/9/8,10,0,12,738,1164,1,0,0,0,0,0,375.28,1230
2012/10/3,GCC,EAE,FEC,ABB,ED,1787,Y,T,FEC-ABB,9,5,2012/10/3,10,10,12,733,494,1,0,9,0,0,1,609.62,700
2012/8/13,GDF,DFG,BEF,BDD,AC,1337,Y,K,BEF-DFB-BDD,9,50,2012/8/13,14,20,13,738,1915,2,0,0,0,0,0,1471.12,1880
2012/9/15,DBF,ADB,DFB,AEF,CF,1152,Y,Q,DFB-AEF,17,35,2012/9/15,20,35,12,320,1625,1,0,5,0,0,0,989.37,1700
2012/6/25,GCC,ACF,FEC,BCD,ED,1725,Y,O,FEC-BCD,8,15,2012/6/25,12,20,12,320,2744,1,0,3,0,0,0,,2540
2012/9/5,BFA,DFG,FBF,BDD,FG,1106,Y,J,ABB-FBF-BDD,19,10,2012/9/5,21,10,23,319,1150,2,0,0,0,0,0,,1210
2012/7/5,GCC,BBE,FEC,EGG,EG,1503,Y,L,FEC-EGG,10,55,2012/7/5,12,50,12,738,976,1,0,0,0,0,0,841.51,1180
